combination,r2,q2,mae,rmsd,threshold,model,predictions
"('Dist_1-2', 'Dist_18-20')",0.515432399075856,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.72062609 0.8362201  0.70932053 0.83205556 0.92248407 0.99554209
 0.71134899 1.01120708 0.64963278 0.55878085 0.72564678 0.65849322
 0.56910935 0.61597012 0.88740236]"
"('Dist_1-2', 'Dist_16-17')",0.6319003358257536,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.74261605 0.85368758 0.8258459  0.76621532 0.94165028 0.82856122
 0.93382131 1.0487019  0.64837193 0.50813505 0.81688179 0.57434856
 0.53298591 0.57169307 0.81032411]"
"('Dist_1-2', 'Dist_10-17')",0.5238716332281919,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.68761644 0.85747587 0.74772397 0.77083526 0.9379874  0.98451924
 0.78048759 0.9809219  0.67391044 0.55777866 0.77669465 0.59841071
 0.52902049 0.63656592 0.88389142]"
"('Dist_1-2', 'dip_x')",0.5167072976879369,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.73081989 0.77507486 0.69156835 0.77351264 0.95931171 1.00548603
 0.79439509 1.03935989 0.61787792 0.5534683  0.75864042 0.69545912
 0.60883944 0.60368305 0.79634327]"
"('Dist_1-2', 'dip_y')",0.5273980152275556,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.74873357 0.85108602 0.76953802 0.77906614 0.92823981 0.88175298
 0.68759556 1.09497446 0.6864547  0.57031751 0.70257445 0.61771289
 0.55029992 0.64832108 0.88717285]"
"('Dist_1-2', 'dip_z')",0.4813383460504106,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.68942279 0.82183199 0.7314251  0.73491099 0.91568889 0.9574275
 0.78508055 1.07337592 0.66058151 0.57903621 0.71760922 0.66847483
 0.59208836 0.62450076 0.85238533]"
"('Dist_1-2', 'B1')",0.5606691527436798,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.72678587 0.83735552 0.74682805 0.77135079 0.90980153 0.96591423
 0.80537068 1.07463453 0.67255875 0.61194709 0.73771719 0.69384038
 0.61514987 0.44856237 0.78602312]"
"('Dist_1-2', 'B5')",0.48982851253897874,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.67561686 0.81100208 0.72806455 0.75600878 0.93845688 0.95206465
 0.79686512 1.07132112 0.67763571 0.61175414 0.68713781 0.63965096
 0.55414468 0.66175671 0.84235992]"
"('Dist_1-2', 'L')",0.49093483596103327,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.72648024 0.83596649 0.74691123 0.71033281 0.90805422 0.96326553
 0.78235001 1.07033534 0.68203086 0.59480126 0.72033362 0.66693832
 0.5565402  0.60150213 0.83799771]"
"('Dist_2-3', 'Dist_2-9')",0.27233037800799687,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.75189974 0.85306399 0.72834153 0.72875386 0.88351181 0.94500703
 0.81224786 0.79723845 0.72737862 0.64581172 0.72247171 0.67236228
 0.560378   0.66592773 0.90944564]"
"('Dist_2-3', 'Dist_18-20')",0.20768382456366885,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.70646388 0.78205707 0.74332625 0.6546955  0.83028054 0.83841317
 0.85941924 0.96723078 0.78840158 0.75188479 0.6885861  0.68795696
 0.60731134 0.68751434 0.81029841]"
"('Dist_2-3', 'Dist_16-17')",0.5616404480413866,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.77244496 0.85615089 0.87143718 0.76664967 0.91089942 0.73753815
 0.99330775 0.95631605 0.71253486 0.54844941 0.8534848  0.55211212
 0.52915725 0.56926357 0.77409391]"
"('Dist_2-3', 'Dist_10-17')",0.3450588011003777,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.70111247 0.8738288  0.78618346 0.78695905 0.88929586 0.93236597
 0.77808353 0.75006884 0.78905441 0.63841547 0.84219909 0.56269726
 0.52204519 0.68157564 0.86995493]"
"('Dist_2-3', 'dip_x')",0.2907146923017988,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.78444717 0.72159895 0.66571609 0.75981854 0.91912846 0.98565127
 0.83684797 0.83043446 0.81462748 0.72649994 0.75872728 0.71401023
 0.578524   0.58501103 0.7227971 ]"
"('Dist_2-3', 'dip_y')",0.24121757614232442,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.79505343 0.83854175 0.79707372 0.76624893 0.83571792 0.76139714
 0.67279828 0.9024635  0.87760092 0.74712459 0.68226579 0.62099747
 0.55064302 0.69388522 0.86202829]"
"('Dist_2-3', 'dip_z')",0.1637465935006368,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.71454288 0.80210286 0.75042677 0.69859071 0.81400673 0.85842123
 0.80526726 0.86260921 0.87179273 0.77533372 0.69724158 0.68462395
 0.59746309 0.6566954  0.81472187]"
"('Dist_2-3', 'B1')",0.2682885421427089,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.76285668 0.81745081 0.76377568 0.75218443 0.8108518  0.86847051
 0.82394973 0.87232769 0.85957176 0.80094249 0.72389956 0.7163365
 0.63007945 0.46053892 0.74060397]"
"('Dist_2-3', 'B5')",0.1821470895951235,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.76422403 0.81183517 0.71888517 0.70276985 0.78724292 0.8764903
 0.78789098 0.88172779 0.82028285 0.74528478 0.7159     0.70523762
 0.59505469 0.61895225 0.87206158]"
"('Dist_2-3', 'L')",0.19411759131697315,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.78739835 0.82726133 0.78924986 0.65801574 0.80235098 0.86451436
 0.78773842 0.86615028 0.86626833 0.76856642 0.72471895 0.69912837
 0.57062911 0.62067322 0.77117627]"
"('Dist_2-9', 'Dist_18-20')",0.29033201491607274,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.72807371 0.82903336 0.74748912 0.65941872 0.89431543 0.90315339
 0.8706174  0.90247833 0.61480951 0.58914224 0.74437136 0.70531172
 0.6427303  0.70514221 0.86775317]"
"('Dist_2-9', 'Dist_16-17')",0.557979901933513,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.78357368 0.86424646 0.87583883 0.77747858 0.91923875 0.7419319
 0.98700547 0.91921745 0.65777633 0.50413003 0.87834594 0.56747932
 0.56222008 0.58512239 0.78023476]"
"('Dist_2-9', 'Dist_10-17')",0.3320513365005918,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.70195298 0.87577669 0.80113901 0.80679604 0.88659414 0.91903975
 0.76367898 0.71185842 0.76073073 0.6134009  0.88274346 0.56373031
 0.5565027  0.70346298 0.85643289]"
"('Dist_2-9', 'dip_x')",0.19781881056332107,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.79187436 0.81301472 0.72981216 0.77341504 0.88350168 0.92105699
 0.7892627  0.70120497 0.61937152 0.58389198 0.8061602  0.74648557
 0.70188902 0.70824914 0.83464992]"
"('Dist_2-9', 'dip_y')",0.3031483107198777,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.84379142 0.89629578 0.81593415 0.80575612 0.89797076 0.80454931
 0.63943153 0.78409379 0.67633145 0.55442533 0.76194604 0.64686791
 0.61928747 0.73307959 0.92407932]"
"('Dist_2-9', 'dip_z')",0.1935510759522613,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.75474182 0.85206385 0.76631186 0.73287281 0.86891022 0.90868821
 0.78797983 0.71725206 0.64578025 0.57254511 0.79434057 0.73462535
 0.70364648 0.70249464 0.86158691]"
"('Dist_2-9', 'B1')",0.3470965511415842,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.80845214 0.8768285  0.77742626 0.79079317 0.87451403 0.93741919
 0.81763812 0.74492269 0.64586491 0.60692151 0.81412733 0.75867839
 0.71159846 0.45296813 0.78568713]"
"('Dist_2-9', 'B5')",0.2081844838408421,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.74326209 0.84111687 0.75591627 0.77237499 0.91006104 0.90836729
 0.80772317 0.69310699 0.65616487 0.61384731 0.74882818 0.68808616
 0.63707058 0.766512   0.86140216]"
"('Dist_2-9', 'L')",0.2902741636584444,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.83582655 0.89352634 0.81127883 0.65265829 0.86379501 0.94465614
 0.78231607 0.78058319 0.71005891 0.60123126 0.79323955 0.71867647
 0.58827986 0.61092436 0.81678914]"
"('Dist_18-20', 'Dist_16-17')",0.5519985530520446,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.78648256 0.85440165 0.88999503 0.78923852 0.90460962 0.70441752
 0.99325602 0.92696793 0.68271915 0.52326205 0.88754189 0.56015209
 0.56763046 0.5800075  0.75315796]"
"('Dist_18-20', 'Dist_10-17')",0.4317121172499828,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.66485819 0.8658182  0.79553099 0.70478935 0.92158741 0.93041476
 0.85141345 0.89145038 0.72083449 0.59432831 0.83726705 0.5574972
 0.5259342  0.68454203 0.85757396]"
"('Dist_18-20', 'dip_x')",0.24778689224557504,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.74333358 0.69770495 0.71420905 0.66195935 0.89456432 0.87371437
 0.90014765 0.96578998 0.65685186 0.66428934 0.78377131 0.7665445
 0.727596   0.67795098 0.67541273]"
"('Dist_18-20', 'dip_y')",0.3082033690267749,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.77739335 0.82326621 0.8361512  0.6837201  0.86174356 0.69174637
 0.71667548 1.0682226  0.75854582 0.67201872 0.69638632 0.63442283
 0.62121552 0.73710067 0.82523124]"
"('Dist_18-20', 'dip_z')",0.16954495875329345,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.71614535 0.75595251 0.74645467 0.64977472 0.81900418 0.79005275
 0.87281181 0.98701511 0.70160787 0.73036811 0.71001629 0.72022547
 0.67934484 0.74143934 0.78362695]"
"('Dist_18-20', 'B1')",0.2931233268447162,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.73656741 0.78933855 0.78796562 0.67375291 0.82103323 0.81837709
 0.89264336 0.9973463  0.73461793 0.7413339  0.75009361 0.75675243
 0.72842623 0.49152819 0.6840632 ]"
"('Dist_18-20', 'B5')",0.16849383090856318,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.71244941 0.76400215 0.75648201 0.63360571 0.81180902 0.79524187
 0.86714449 0.98731126 0.70349772 0.71043112 0.7271394  0.7340115
 0.70326512 0.71819178 0.77925738]"
"('Dist_18-20', 'L')",0.22452096419162992,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.77013    0.8110417  0.81130494 0.5846862  0.81313556 0.8335543
 0.84134433 0.97097547 0.77795792 0.72142982 0.74211516 0.72470782
 0.62906402 0.64233131 0.73006143]"
"('Dist_16-17', 'Dist_10-17')",0.5729267025128633,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.75967282 0.87548577 0.87981492 0.79088384 0.92425248 0.76861528
 0.96049322 0.8960436  0.69231345 0.5141609  0.90159582 0.53027844
 0.53166639 0.59148699 0.78707606]"
"('Dist_16-17', 'dip_x')",0.5762537672322534,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.80607876 0.81570496 0.85970766 0.7999659  0.94126032 0.7522679
 1.00101643 0.91348936 0.65364187 0.501039   0.91746163 0.59033025
 0.59230887 0.55860971 0.70095737]"
"('Dist_16-17', 'dip_y')",0.5841602989225987,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.8176661  0.8774711  0.91709889 0.80353106 0.91677202 0.66099019
 0.90224976 0.96656728 0.70895412 0.51682637 0.86338286 0.52986045
 0.54363364 0.597507   0.78132912]"
"('Dist_16-17', 'dip_z')",0.5584037199034191,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.8043577  0.84543426 0.86712778 0.80631117 0.90593804 0.70273432
 0.99755167 0.93911426 0.66039327 0.53887838 0.8702738  0.55082698
 0.53937273 0.60048112 0.77504448]"
"('Dist_16-17', 'B1')",0.5765526207358054,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.79339511 0.85897208 0.89109504 0.79103684 0.89808186 0.72540851
 0.99268421 0.94075228 0.69488817 0.55102213 0.88594736 0.59001745
 0.59460016 0.48188336 0.71405542]"
"('Dist_16-17', 'B5')",0.5524612410658887,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.77405454 0.8496557  0.88996464 0.78201606 0.91272984 0.70503478
 1.00139124 0.93798998 0.69045351 0.53501474 0.87404599 0.55404867
 0.55933905 0.59158268 0.74651855]"
"('Dist_16-17', 'L')",0.5535122288100333,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.79090134 0.85913836 0.89283147 0.76093187 0.90277843 0.72015695
 0.98825655 0.94396871 0.69401121 0.53188737 0.87946076 0.56698544
 0.5569277  0.56886514 0.74673868]"
"('Dist_10-17', 'dip_x')",0.3633741661408304,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.73267456 0.83472145 0.77126423 0.82885422 0.92762232 0.96545889
 0.77430271 0.68586741 0.72450142 0.58141935 0.92161266 0.59785878
 0.58630256 0.67483803 0.79654139]"
"('Dist_10-17', 'dip_y')",0.3760194496385487,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.75301149 0.90056341 0.84043815 0.83124923 0.89806125 0.84528859
 0.67152297 0.76003557 0.78385234 0.59840431 0.85680358 0.53385379
 0.5368665  0.71430822 0.87958058]"
"('Dist_10-17', 'dip_z')",0.33388564097611895,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.69183245 0.88074194 0.81122167 0.79213793 0.88894933 0.92325699
 0.76578767 0.71337607 0.76656075 0.60186005 0.88812437 0.57002615
 0.56994162 0.69219362 0.84782936]"
"('Dist_10-17', 'B1')",0.47059839888356136,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.73420491 0.90430721 0.82918571 0.83505277 0.89203927 0.94793907
 0.79416077 0.7418943  0.77487553 0.63126493 0.90917981 0.59907813
 0.59069049 0.45319717 0.76676991]"
"('Dist_10-17', 'B5')",0.3334688474412377,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.71199532 0.87950117 0.79695921 0.80254353 0.88025849 0.92390196
 0.75971091 0.71476049 0.74566065 0.59954642 0.88986606 0.57468305
 0.56579197 0.69168824 0.8669725 ]"
"('Dist_10-17', 'L')",0.3713746116380282,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.75134816 0.9013158  0.83615052 0.73064199 0.87920851 0.93978305
 0.76429811 0.75706313 0.79805468 0.62195575 0.87474864 0.58326095
 0.51680073 0.63416525 0.8150447 ]"
"('dip_x', 'dip_y')",0.29468189660129873,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.94135337 0.75243238 0.80192092 0.89654364 0.92805723 0.7344612
 0.5526898  0.80330452 0.74600984 0.6077243  0.83903084 0.69820278
 0.71690083 0.69777876 0.68742957]"
"('dip_x', 'dip_z')",0.04717589632877017,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.79448375 0.71250259 0.72619021 0.78953235 0.81256738 0.81934013
 0.77249238 0.72787576 0.720794   0.72041011 0.81282184 0.79382294
 0.78986775 0.72392348 0.68721531]"
"('dip_x', 'B1')",0.15397897600805466,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.80074732 0.7720826  0.77687572 0.79901357 0.78470812 0.80945251
 0.79306462 0.7774585  0.76379998 0.76365165 0.8071757  0.80052807
 0.79915096 0.5075735  0.64855717]"
"('dip_x', 'B5')",0.047711195887990554,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.7902629  0.70889538 0.72696597 0.79256892 0.81885064 0.81918351
 0.7758213  0.72465251 0.72641767 0.72615508 0.80912783 0.78967396
 0.78584149 0.73001253 0.67941028]"
"('dip_x', 'L')",0.20367571611497615,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.87069267 0.78610262 0.8022278  0.66157462 0.82996989 0.89638183
 0.77374843 0.79998639 0.79566434 0.70312875 0.83222556 0.77893808
 0.66495095 0.57999174 0.62825631]"
"('dip_y', 'dip_z')",0.13933342827196393,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.80815594 0.83374305 0.86529265 0.77857673 0.80402396 0.66347782
 0.60260392 0.84178892 0.83119095 0.69073862 0.75568472 0.67942027
 0.71870126 0.74213581 0.78830536]"
"('dip_y', 'B1')",0.3155813324497244,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.87759202 0.86340773 0.87916805 0.85176259 0.81215002 0.68422154
 0.62093506 0.87761829 0.83202198 0.72923836 0.77254067 0.69668095
 0.71677537 0.47607834 0.713649  ]"
"('dip_y', 'B5')",0.13138570154760254,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.84466348 0.82473489 0.82958035 0.80502402 0.78869619 0.66781199
 0.6008296  0.83745817 0.78875234 0.69826089 0.75285365 0.685961
 0.70303834 0.75199887 0.8241762 ]"
"('dip_y', 'L')",0.23333329213617793,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.88112682 0.87115168 0.88389388 0.69211453 0.80461105 0.74513859
 0.63843041 0.87948658 0.8595429  0.71012983 0.75914648 0.6775998
 0.59967253 0.64751783 0.75427706]"
"('dip_z', 'B1')",0.17650943918385043,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.84718108 0.77992794 0.75041731 0.85709198 0.76360586 0.78797176
 0.79209563 0.78877388 0.74113013 0.82010007 0.76960919 0.78028141
 0.74429721 0.48938155 0.69197498]"
"('dip_z', 'B5')",0.0023477251942951582,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.76227712 0.76586409 0.76350633 0.74921472 0.75365434 0.76490705
 0.7563993  0.76489504 0.75481467 0.74423117 0.77258551 0.77091479
 0.77524001 0.74253578 0.76280003]"
"('dip_z', 'L')",0.17202715116088096,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.88502033 0.83136935 0.8100831  0.6605831  0.77432144 0.83778628
 0.75648496 0.8361704  0.81336934 0.77147437 0.75772046 0.72788622
 0.57398507 0.63520351 0.73238204]"
"('B1', 'B5')",0.15647947810555551,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.77361987 0.78586453 0.8005144  0.80138902 0.7844851  0.78564588
 0.80445018 0.78542722 0.80627499 0.80693096 0.77318256 0.77383853
 0.77471314 0.50780035 0.63970323]"
"('B1', 'L')",0.19724038656324416,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.82936525 0.82936525 0.83066409 0.69558469 0.77483933 0.82936525
 0.78065873 0.82806641 0.82223431 0.76183824 0.79169888 0.76961859
 0.69753295 0.4997643  0.66324373]"
"('B5', 'L')",0.15342156217557967,-inf,inf,inf,0.9,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.83421876 0.83450011 0.83679859 0.63278506 0.77621198 0.83449509
 0.76135734 0.8325282  0.83624973 0.74503823 0.77731472 0.74397814
 0.63511491 0.61949917 0.70374993]"
"('cross', 'para')",0.5127555505341399,0.2633683609691868,0.13164433842606768,0.16907689122980502,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.69051509 0.86109433 0.76234631 0.93763417 0.93219719 1.02779784
 0.7778714  0.79982355 0.61337803 0.59019781 0.80438214 0.63104195
 0.62338653 0.52290914 0.82926449]"
"('cross', '-1-2-')",0.15642803321708265,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.78109264 0.81235393 0.78655864 0.67481675 0.81236434 0.84091524
 0.80358225 0.81866181 0.77139259 0.80166369 0.78446158 0.63049012
 0.6455268  0.59803978 0.84191981]"
"('cross', '-2-3-')",0.17466010063502613,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.7874074  0.81653891 0.80465463 0.68721233 0.81268935 0.79442854
 0.80625603 0.83539926 0.78718529 0.81818758 0.79257543 0.55504465
 0.66048566 0.62594195 0.81983296]"
"('cross', '-2-9-')",0.1568281105352165,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.77931575 0.81064944 0.78508597 0.67055831 0.81991189 0.84629091
 0.80593879 0.81678083 0.76838879 0.79676811 0.78281594 0.63021494
 0.65172932 0.59804622 0.84134477]"
"('cross', '-1-10-')",0.248729639939123,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.82620186 0.86081013 0.83231073 0.70927605 0.86014322 0.76340847
 0.72205413 0.86754146 0.8153849  0.72059575 0.70181556 0.65955466
 0.54796091 0.62359986 0.89318228]"
"('cross', '-9-16-')",0.17903334799234882,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.76160206 0.80047142 0.7681655  0.70477149 0.79968466 0.83469409
 0.86201806 0.80827813 0.74971271 0.78767038 0.84032544 0.57386328
 0.66733461 0.60812978 0.83711838]"
"('cross', '-17-18-')",0.16457098587957208,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.78722576 0.81685154 0.7926376  0.68691121 0.81625653 0.8430269
 0.80778087 0.82304612 0.77829939 0.80735061 0.73680146 0.64440011
 0.60496948 0.61362865 0.84465374]"
"('cross', '-18-19-')",0.182962265730085,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.81330773 0.83980785 0.73417836 0.69797514 0.84180593 0.83065673
 0.74019496 0.78711513 0.7761674  0.77611273 0.82285857 0.6360831
 0.62387957 0.59875056 0.88494622]"
"('cross', '-18-20-')",0.29441441746848573,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.69519184 0.88907881 0.85480893 0.69663399 0.88814439 0.92860321
 0.87744774 0.72566695 0.65975519 0.70107988 0.84963223 0.63398529
 0.65585133 0.58848726 0.75947294]"
"('cross', 'Dist_1-2')",0.48068512815951026,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.69589127 0.81481132 0.71747061 0.7552486  0.91470618 0.95393102
 0.78049215 1.07586601 0.64698029 0.57719282 0.70762309 0.67410404
 0.5858711  0.64607256 0.85757891]"
"('cross', 'Dist_2-3')",0.17627956418853663,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.75565285 0.80854762 0.75918394 0.69146923 0.81770888 0.85705909
 0.80750522 0.84818571 0.82127886 0.79906749 0.73174702 0.64356989
 0.5947784  0.62341362 0.84467216]"
"('cross', 'Dist_2-9')",0.24532130779268058,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.7860977  0.85703138 0.76700791 0.70240852 0.87334121 0.91975917
 0.80709979 0.76470625 0.66993114 0.66183997 0.79248994 0.64888244
 0.62450069 0.62439734 0.90434655]"
"('cross', 'Dist_18-20')",0.21530752023400557,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.73524665 0.79428014 0.77665264 0.62078464 0.83377651 0.83339168
 0.86413763 0.95181406 0.73594322 0.76055177 0.74738004 0.65312171
 0.64192902 0.63468797 0.8201423 ]"
"('cross', 'Dist_16-17')",0.5532978956202299,0.3302784374054305,0.1318784274881461,0.1612152832942112,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.77947701 0.84880153 0.88848528 0.79156581 0.90465734 0.69492035
 1.00039793 0.93979732 0.6760476  0.51016666 0.88299028 0.57197918
 0.57502791 0.5969897  0.74253607]"
"('cross', 'Dist_10-17')",0.33495336576691315,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.71130271 0.87691124 0.8016734  0.78775428 0.88728988 0.9227932
 0.7714829  0.72510649 0.75895042 0.62907814 0.87662578 0.55773906
 0.55247732 0.6791612  0.86549395]"
"('cross', 'dip_x')",0.23616441948265177,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.82868689 0.75564529 0.74490471 0.7041837  0.88664834 0.92689012
 0.82358436 0.78292963 0.72115921 0.75464022 0.85660585 0.65983523
 0.67146247 0.53159514 0.75506882]"
"('cross', 'dip_y')",0.24277486108132917,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.8383588  0.85523695 0.84421667 0.72751045 0.83737663 0.74906035
 0.67060645 0.87106242 0.80694504 0.75889472 0.76500342 0.57585305
 0.60356284 0.62613409 0.87401809]"
"('cross', 'dip_z')",0.15642628060026942,-inf,inf,inf,0.48190033582575353,<modeling.LinearRegressionModel object at 0x000001E3CF19B9A0>,"[0.78082816 0.81273523 0.7871626  0.67474918 0.81199056 0.84017994
 0.80273094 0.81899134 0.77216265 0.80199877 0.78490941 0.63051226
 0.64595064 0.59738521 0.8415531 ]"
